shipment_id,risk_category,recommended_action
SHP004877,Medium,Monitor shipment closely
SHP004878,Medium,Monitor shipment closely
SHP004879,Medium,Monitor shipment closely
SHP004880,Medium,Monitor shipment closely
SHP004882,Medium,Monitor shipment closely
SHP004883,Medium,Monitor shipment closely
SHP004884,Medium,Monitor shipment closely
SHP004885,Medium,Monitor shipment closely
SHP004886,Medium,Monitor shipment closely
SHP004887,Medium,Monitor shipment closely
SHP004888,Medium,Monitor shipment closely
SHP004889,Medium,Monitor shipment closely
SHP004890,Medium,Monitor shipment closely
SHP004891,Medium,Monitor shipment closely
SHP004892,Medium,Monitor shipment closely
SHP004893,Medium,Monitor shipment closely
SHP004894,Medium,Monitor shipment closely
SHP004895,Medium,Monitor shipment closely
SHP004896,Medium,Monitor shipment closely
SHP004898,Medium,Monitor shipment closely
SHP004899,Medium,Monitor shipment closely
SHP004900,Medium,Monitor shipment closely
SHP004901,Medium,Monitor shipment closely
SHP004902,Medium,Monitor shipment closely
SHP004903,Medium,Monitor shipment closely
SHP004904,Medium,Monitor shipment closely
SHP004905,Medium,Monitor shipment closely
SHP004906,Medium,Monitor shipment closely
SHP004907,Medium,Monitor shipment closely
SHP004908,Medium,Monitor shipment closely
SHP004909,Medium,Monitor shipment closely
SHP004910,Medium,Monitor shipment closely
SHP004911,Medium,Monitor shipment closely
SHP004912,Medium,Monitor shipment closely
SHP004913,Medium,Monitor shipment closely
SHP004914,Medium,Monitor shipment closely
SHP004915,Medium,Monitor shipment closely
SHP004916,Medium,Monitor shipment closely
SHP004917,Medium,Monitor shipment closely
SHP004918,Medium,Monitor shipment closely
SHP004919,Medium,Monitor shipment closely
SHP004920,Medium,Monitor shipment closely
SHP004921,Medium,Monitor shipment closely
SHP004923,Medium,Monitor shipment closely
SHP004924,Medium,Monitor shipment closely
SHP004925,Medium,Monitor shipment closely
SHP004927,Medium,Monitor shipment closely
SHP004928,Medium,Monitor shipment closely
SHP004929,Medium,Monitor shipment closely
SHP004930,Medium,Monitor shipment closely
SHP004931,Medium,Monitor shipment closely
SHP004932,Medium,Monitor shipment closely
SHP004933,Medium,Monitor shipment closely
SHP004934,Medium,Monitor shipment closely
SHP004935,Medium,Monitor shipment closely
SHP004936,Medium,Monitor shipment closely
SHP004937,Medium,Monitor shipment closely
SHP004938,Medium,Monitor shipment closely
SHP004939,Medium,Monitor shipment closely
SHP004940,Medium,Monitor shipment closely
SHP004941,Medium,Monitor shipment closely
SHP004942,Medium,Monitor shipment closely
SHP004943,Medium,Monitor shipment closely
SHP004944,Medium,Monitor shipment closely
SHP004945,Medium,Monitor shipment closely
SHP004946,Medium,Monitor shipment closely
SHP004947,Medium,Monitor shipment closely
SHP004949,Medium,Monitor shipment closely
SHP004950,Medium,Monitor shipment closely
SHP004951,Medium,Monitor shipment closely
SHP004952,Medium,Monitor shipment closely
SHP004954,Medium,Monitor shipment closely
SHP004955,Medium,Monitor shipment closely
SHP004957,Medium,Monitor shipment closely
SHP004958,Medium,Monitor shipment closely
SHP004959,Medium,Monitor shipment closely
SHP004960,Medium,Monitor shipment closely
SHP004961,Medium,Monitor shipment closely
SHP004962,Medium,Monitor shipment closely
SHP004963,Medium,Monitor shipment closely
SHP004964,Medium,Monitor shipment closely
SHP004965,Medium,Monitor shipment closely
SHP004966,Medium,Monitor shipment closely
SHP004967,Medium,Monitor shipment closely
SHP004968,Medium,Monitor shipment closely
SHP004969,Medium,Monitor shipment closely
SHP004970,Medium,Monitor shipment closely
SHP004971,Medium,Monitor shipment closely
SHP004972,Medium,Monitor shipment closely
SHP004973,Medium,Monitor shipment closely
SHP004974,Medium,Monitor shipment closely
SHP004975,Medium,Monitor shipment closely
SHP004976,Medium,Monitor shipment closely
SHP004977,Medium,Monitor shipment closely
SHP004978,Medium,Monitor shipment closely
SHP004979,Medium,Monitor shipment closely
SHP004980,Medium,Monitor shipment closely
SHP004981,Medium,Monitor shipment closely
SHP004982,Medium,Monitor shipment closely
SHP004983,Medium,Monitor shipment closely
SHP004984,Medium,Monitor shipment closely
SHP004985,Medium,Monitor shipment closely
SHP004986,Medium,Monitor shipment closely
SHP004987,Medium,Monitor shipment closely
SHP004988,Medium,Monitor shipment closely
SHP004989,Medium,Monitor shipment closely
SHP004990,Medium,Monitor shipment closely
SHP004991,Medium,Monitor shipment closely
SHP004992,Medium,Monitor shipment closely
SHP004993,Medium,Monitor shipment closely
SHP004994,Medium,Monitor shipment closely
SHP004995,Medium,Monitor shipment closely
SHP004996,Medium,Monitor shipment closely
SHP004997,Medium,Monitor shipment closely
SHP004998,Medium,Monitor shipment closely
SHP004999,Medium,Monitor shipment closely
SHP005000,Medium,Monitor shipment closely
SHP005001,Medium,Monitor shipment closely
SHP005002,Medium,Monitor shipment closely
SHP005003,Medium,Monitor shipment closely
SHP005004,Medium,Monitor shipment closely
SHP005005,Medium,Monitor shipment closely
SHP005006,Medium,Monitor shipment closely
SHP005007,Medium,Monitor shipment closely
SHP005008,Medium,Monitor shipment closely
SHP005009,Medium,Monitor shipment closely
SHP005010,Medium,Monitor shipment closely
SHP005011,Medium,Monitor shipment closely
SHP005012,Medium,Monitor shipment closely
SHP005013,Medium,Monitor shipment closely
SHP005014,Medium,Monitor shipment closely
SHP005015,Medium,Monitor shipment closely
SHP005016,Medium,Monitor shipment closely
SHP005017,Medium,Monitor shipment closely
SHP005018,Medium,Monitor shipment closely
SHP005019,Medium,Monitor shipment closely
SHP005020,Medium,Monitor shipment closely
SHP005021,Medium,Monitor shipment closely
SHP005022,Medium,Monitor shipment closely
SHP005023,Medium,Monitor shipment closely
SHP005024,Medium,Monitor shipment closely
SHP005025,Medium,Monitor shipment closely
SHP005026,Medium,Monitor shipment closely
SHP005027,Medium,Monitor shipment closely
SHP005029,Medium,Monitor shipment closely
SHP005030,Medium,Monitor shipment closely
SHP005031,Medium,Monitor shipment closely
SHP005032,Medium,Monitor shipment closely
SHP005033,Medium,Monitor shipment closely
SHP005034,Medium,Monitor shipment closely
SHP005035,Medium,Monitor shipment closely
SHP005036,Medium,Monitor shipment closely
SHP005037,Medium,Monitor shipment closely
SHP005038,Medium,Monitor shipment closely
SHP005039,Medium,Monitor shipment closely
SHP005040,Medium,Monitor shipment closely
SHP005041,Medium,Monitor shipment closely
SHP005042,Medium,Monitor shipment closely
SHP005043,Medium,Monitor shipment closely
SHP005044,Medium,Monitor shipment closely
SHP005045,Medium,Monitor shipment closely
SHP005046,Medium,Monitor shipment closely
SHP005047,Medium,Monitor shipment closely
SHP005048,Medium,Monitor shipment closely
SHP005049,Medium,Monitor shipment closely
SHP005050,Medium,Monitor shipment closely
SHP005051,Medium,Monitor shipment closely
SHP005052,Medium,Monitor shipment closely
SHP005053,Medium,Monitor shipment closely
SHP005054,Medium,Monitor shipment closely
SHP005055,Medium,Monitor shipment closely
SHP005056,Medium,Monitor shipment closely
SHP005057,Medium,Monitor shipment closely
SHP005058,Medium,Monitor shipment closely
SHP005059,Medium,Monitor shipment closely
SHP005060,Medium,Monitor shipment closely
SHP005061,Medium,Monitor shipment closely
SHP005062,Medium,Monitor shipment closely
SHP005063,Medium,Monitor shipment closely
SHP005064,Medium,Monitor shipment closely
SHP005065,Medium,Monitor shipment closely
SHP005066,Medium,Monitor shipment closely
SHP005067,Medium,Monitor shipment closely
SHP005068,Medium,Monitor shipment closely
SHP005069,Medium,Monitor shipment closely
SHP005070,Medium,Monitor shipment closely
SHP005071,Medium,Monitor shipment closely
SHP005072,Medium,Monitor shipment closely
SHP005073,Medium,Monitor shipment closely
SHP005074,Medium,Monitor shipment closely
SHP005075,Medium,Monitor shipment closely
SHP005076,Medium,Monitor shipment closely
SHP005077,Medium,Monitor shipment closely
SHP005079,Medium,Monitor shipment closely
SHP005080,Medium,Monitor shipment closely
SHP005082,Medium,Monitor shipment closely
SHP005083,Medium,Monitor shipment closely
SHP005085,Medium,Monitor shipment closely
SHP005086,Medium,Monitor shipment closely
SHP005087,Medium,Monitor shipment closely
SHP005088,Medium,Monitor shipment closely
SHP005089,Medium,Monitor shipment closely
SHP005090,Medium,Monitor shipment closely
SHP005091,Medium,Monitor shipment closely
SHP005092,Medium,Monitor shipment closely
SHP005093,Medium,Monitor shipment closely
SHP005094,Medium,Monitor shipment closely
SHP005096,Medium,Monitor shipment closely
SHP005097,Medium,Monitor shipment closely
SHP005098,Medium,Monitor shipment closely
SHP005099,Medium,Monitor shipment closely
SHP005100,Medium,Monitor shipment closely
SHP005101,Medium,Monitor shipment closely
SHP005102,Medium,Monitor shipment closely
SHP005103,Medium,Monitor shipment closely
SHP005104,Medium,Monitor shipment closely
SHP005105,Medium,Monitor shipment closely
SHP005106,Medium,Monitor shipment closely
SHP005107,Medium,Monitor shipment closely
SHP005108,Medium,Monitor shipment closely
SHP005109,Medium,Monitor shipment closely
SHP005110,Medium,Monitor shipment closely
SHP005111,Medium,Monitor shipment closely
SHP005112,Medium,Monitor shipment closely
SHP005113,Medium,Monitor shipment closely
SHP005114,Medium,Monitor shipment closely
SHP005115,Medium,Monitor shipment closely
SHP005116,Medium,Monitor shipment closely
SHP005117,Medium,Monitor shipment closely
SHP005118,Medium,Monitor shipment closely
SHP005119,Medium,Monitor shipment closely
SHP005120,Medium,Monitor shipment closely
SHP005121,Medium,Monitor shipment closely
SHP005122,Medium,Monitor shipment closely
SHP005123,Medium,Monitor shipment closely
SHP005124,Medium,Monitor shipment closely
SHP005125,Medium,Monitor shipment closely
SHP005126,Medium,Monitor shipment closely
SHP005127,Medium,Monitor shipment closely
SHP005128,Medium,Monitor shipment closely
SHP005129,Medium,Monitor shipment closely
SHP005130,Medium,Monitor shipment closely
SHP005131,Medium,Monitor shipment closely
SHP005132,Medium,Monitor shipment closely
SHP005133,Medium,Monitor shipment closely
SHP005134,Medium,Monitor shipment closely
SHP005135,Medium,Monitor shipment closely
SHP005136,Medium,Monitor shipment closely
SHP005138,Medium,Monitor shipment closely
SHP005139,Medium,Monitor shipment closely
SHP005140,Medium,Monitor shipment closely
SHP005141,Medium,Monitor shipment closely
SHP005142,Medium,Monitor shipment closely
SHP005143,Medium,Monitor shipment closely
SHP005144,Medium,Monitor shipment closely
SHP005145,Medium,Monitor shipment closely
SHP005146,Medium,Monitor shipment closely
SHP005147,Medium,Monitor shipment closely
SHP005148,Medium,Monitor shipment closely
SHP005149,Medium,Monitor shipment closely
SHP005150,Medium,Monitor shipment closely
SHP005151,Medium,Monitor shipment closely
SHP005152,Medium,Monitor shipment closely
SHP005153,Medium,Monitor shipment closely
SHP005154,Medium,Monitor shipment closely
SHP005155,Medium,Monitor shipment closely
SHP005156,Medium,Monitor shipment closely
SHP005157,Medium,Monitor shipment closely
SHP005158,Medium,Monitor shipment closely
SHP005159,Medium,Monitor shipment closely
SHP005160,Medium,Monitor shipment closely
SHP005161,Medium,Monitor shipment closely
SHP005162,Medium,Monitor shipment closely
SHP005163,Medium,Monitor shipment closely
SHP005164,Medium,Monitor shipment closely
SHP005165,Medium,Monitor shipment closely
SHP005166,Medium,Monitor shipment closely
SHP005167,Medium,Monitor shipment closely
SHP005168,Medium,Monitor shipment closely
SHP005169,Medium,Monitor shipment closely
SHP005170,Medium,Monitor shipment closely
SHP005171,Medium,Monitor shipment closely
SHP005172,Medium,Monitor shipment closely
SHP005173,Medium,Monitor shipment closely
SHP005174,Medium,Monitor shipment closely
SHP005175,Medium,Monitor shipment closely
SHP005176,Medium,Monitor shipment closely
SHP005177,Medium,Monitor shipment closely
SHP005178,Medium,Monitor shipment closely
SHP005179,Medium,Monitor shipment closely
SHP005180,Medium,Monitor shipment closely
SHP005181,Medium,Monitor shipment closely
SHP005182,Medium,Monitor shipment closely
SHP005183,Medium,Monitor shipment closely
SHP005184,Medium,Monitor shipment closely
SHP005185,Medium,Monitor shipment closely
SHP005186,Medium,Monitor shipment closely
SHP005187,Medium,Monitor shipment closely
SHP005188,Medium,Monitor shipment closely
SHP005190,Medium,Monitor shipment closely
SHP005191,Medium,Monitor shipment closely
SHP005192,Medium,Monitor shipment closely
SHP005193,Medium,Monitor shipment closely
SHP005194,Medium,Monitor shipment closely
SHP005195,Medium,Monitor shipment closely
SHP005196,Medium,Monitor shipment closely
SHP005197,Medium,Monitor shipment closely
SHP005198,Medium,Monitor shipment closely
SHP005199,Medium,Monitor shipment closely
SHP005200,Medium,Monitor shipment closely
SHP005201,Medium,Monitor shipment closely
SHP005202,Medium,Monitor shipment closely
SHP005203,Medium,Monitor shipment closely
SHP005204,Medium,Monitor shipment closely
SHP005205,Medium,Monitor shipment closely
SHP005206,Medium,Monitor shipment closely
SHP005207,Medium,Monitor shipment closely
SHP005208,Medium,Monitor shipment closely
SHP005209,Medium,Monitor shipment closely
SHP005210,Medium,Monitor shipment closely
SHP005211,Medium,Monitor shipment closely
SHP005212,Medium,Monitor shipment closely
SHP005214,Medium,Monitor shipment closely
SHP005215,Medium,Monitor shipment closely
SHP005216,Medium,Monitor shipment closely
SHP005217,Medium,Monitor shipment closely
SHP005218,Medium,Monitor shipment closely
SHP005219,Medium,Monitor shipment closely
SHP005220,Medium,Monitor shipment closely
SHP005221,Medium,Monitor shipment closely
SHP005222,Medium,Monitor shipment closely
SHP005223,Medium,Monitor shipment closely
SHP005224,Medium,Monitor shipment closely
SHP005225,Medium,Monitor shipment closely
SHP005226,Medium,Monitor shipment closely
SHP005227,Medium,Monitor shipment closely
SHP005228,Medium,Monitor shipment closely
SHP005229,Medium,Monitor shipment closely
SHP005230,Medium,Monitor shipment closely
SHP005231,Medium,Monitor shipment closely
SHP005232,Medium,Monitor shipment closely
SHP005233,Medium,Monitor shipment closely
SHP005234,Medium,Monitor shipment closely
SHP005235,Medium,Monitor shipment closely
SHP005236,Medium,Monitor shipment closely
SHP005237,Medium,Monitor shipment closely
SHP005238,Medium,Monitor shipment closely
SHP005239,Medium,Monitor shipment closely
SHP005240,Medium,Monitor shipment closely
SHP005241,Medium,Monitor shipment closely
SHP005242,Medium,Monitor shipment closely
SHP005243,Medium,Monitor shipment closely
SHP005244,Medium,Monitor shipment closely
SHP005245,Medium,Monitor shipment closely
SHP005246,Medium,Monitor shipment closely
SHP005247,Medium,Monitor shipment closely
SHP005248,Medium,Monitor shipment closely
SHP005249,Medium,Monitor shipment closely
SHP005250,Medium,Monitor shipment closely
SHP005251,Medium,Monitor shipment closely
SHP005252,Medium,Monitor shipment closely
SHP005253,Medium,Monitor shipment closely
SHP005254,Medium,Monitor shipment closely
SHP005255,Medium,Monitor shipment closely
SHP005256,Medium,Monitor shipment closely
SHP005257,Medium,Monitor shipment closely
SHP005258,Medium,Monitor shipment closely
SHP005259,Medium,Monitor shipment closely
SHP005261,Medium,Monitor shipment closely
SHP005262,Medium,Monitor shipment closely
SHP005263,Medium,Monitor shipment closely
SHP005264,Medium,Monitor shipment closely
SHP005265,Medium,Monitor shipment closely
